# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
1.88667e-06 	 -4.717 	 0 	 0 	 0
1.89333e-06 	 -4.716 	 0 	 0 	 0
1.9e-06 	 -4.715 	 0 	 0 	 0
1.90667e-06 	 -4.714 	 0 	 0 	 0
1.91333e-06 	 -4.713 	 0 	 0 	 0
1.92e-06 	 -4.712 	 0 	 0 	 0
1.92667e-06 	 -4.711 	 0 	 0 	 0
1.93333e-06 	 -4.71 	 0 	 0 	 0
1.94e-06 	 -4.709 	 0 	 0 	 0
1.94667e-06 	 -4.708 	 0 	 0 	 0
1.95333e-06 	 -4.707 	 0 	 0 	 0
1.96e-06 	 -4.706 	 0 	 0 	 0
1.96667e-06 	 -4.705 	 0 	 0 	 0
1.97333e-06 	 -4.704 	 0 	 0 	 0
1.98e-06 	 -4.703 	 0 	 0 	 0
1.98667e-06 	 -4.702 	 0 	 0 	 0
1.99333e-06 	 -4.701 	 0 	 0 	 0
2e-06 	 -4.7 	 0 	 0 	 0
2.00667e-06 	 -4.699 	 0 	 0 	 0
2.01333e-06 	 -4.698 	 0 	 0 	 0
2.02e-06 	 -4.697 	 0 	 0 	 0
2.02667e-06 	 -4.696 	 0 	 0 	 0
2.03333e-06 	 -4.695 	 0 	 0 	 0
2.04e-06 	 -4.694 	 0 	 0 	 0
2.04667e-06 	 -4.693 	 0 	 0 	 0
2.05333e-06 	 -4.692 	 0 	 0 	 0
2.06e-06 	 -4.691 	 0 	 0 	 0
2.06667e-06 	 -4.69 	 0 	 0 	 0
2.07333e-06 	 -4.689 	 0 	 0 	 0
2.08e-06 	 -4.688 	 0 	 0 	 0
2.08667e-06 	 -4.687 	 0 	 0 	 0
2.09333e-06 	 -4.686 	 0 	 0 	 0
2.1e-06 	 -4.685 	 0 	 0 	 0
2.10667e-06 	 -4.684 	 0 	 0 	 0
2.11333e-06 	 -4.683 	 0 	 0 	 0
2.12e-06 	 -4.682 	 0 	 0 	 0
2.12667e-06 	 -4.681 	 0 	 0 	 0
2.13333e-06 	 -4.68 	 0 	 0 	 0
2.14e-06 	 -4.679 	 0 	 0 	 0
2.14667e-06 	 -4.678 	 0 	 0 	 0
2.15333e-06 	 -4.677 	 0 	 0 	 0
2.16e-06 	 -4.676 	 0 	 0 	 0
2.16667e-06 	 -4.675 	 0 	 0 	 0
2.17333e-06 	 -4.674 	 0 	 0 	 0
2.18e-06 	 -4.673 	 0 	 0 	 0
2.18667e-06 	 -4.672 	 0 	 0 	 0
2.19333e-06 	 -4.671 	 0 	 0 	 0
2.2e-06 	 -4.67 	 0 	 0 	 0
2.20667e-06 	 -4.669 	 0 	 0 	 0
2.21333e-06 	 -4.668 	 0 	 0 	 0
2.22e-06 	 -4.667 	 0 	 0 	 0
2.22667e-06 	 -4.666 	 0 	 0 	 0
2.23333e-06 	 -4.665 	 0 	 0 	 0
2.24e-06 	 -4.664 	 0 	 0 	 0
2.24667e-06 	 -4.663 	 0 	 0 	 0
2.25333e-06 	 -4.662 	 0 	 0 	 0
2.26e-06 	 -4.661 	 0 	 0 	 0
2.26667e-06 	 -4.66 	 0 	 0 	 0
2.27333e-06 	 -4.659 	 0 	 0 	 0
2.28e-06 	 -4.658 	 0 	 0 	 0
2.28667e-06 	 -4.657 	 0 	 0 	 0
2.29333e-06 	 -4.656 	 0 	 0 	 0
2.3e-06 	 -4.655 	 0 	 0 	 0
2.30667e-06 	 -4.654 	 0 	 0 	 0
2.31333e-06 	 -4.653 	 0 	 0 	 0
2.32e-06 	 -4.652 	 0 	 0 	 0
2.32667e-06 	 -4.651 	 0 	 0 	 0
2.33333e-06 	 -4.65 	 0 	 0 	 0
2.34e-06 	 -4.649 	 0 	 0 	 0
2.34667e-06 	 -4.648 	 0 	 0 	 0
2.35333e-06 	 -4.647 	 0 	 0 	 0
2.36e-06 	 -4.646 	 0 	 0 	 0
2.36667e-06 	 -4.645 	 0 	 0 	 0
2.37333e-06 	 -4.644 	 0 	 0 	 0
2.38e-06 	 -4.643 	 0 	 0 	 0
2.38667e-06 	 -4.642 	 0 	 0 	 0
2.39333e-06 	 -4.641 	 0 	 0 	 0
2.4e-06 	 -4.64 	 0 	 0 	 0
2.40667e-06 	 -4.639 	 0 	 0 	 0
2.41333e-06 	 -4.638 	 0 	 0 	 0
2.42e-06 	 -4.637 	 0 	 0 	 0
2.42667e-06 	 -4.636 	 0 	 0 	 0
2.43333e-06 	 -4.635 	 0 	 0 	 0
2.44e-06 	 -4.634 	 0 	 0 	 0
2.44667e-06 	 -4.633 	 0 	 0 	 0
2.45333e-06 	 -4.632 	 0 	 0 	 0
2.46e-06 	 -4.631 	 0 	 0 	 0
2.46667e-06 	 -4.63 	 0 	 0 	 0
2.47333e-06 	 -4.629 	 0 	 0 	 0
2.48e-06 	 -4.628 	 0 	 0 	 0
2.48667e-06 	 -4.627 	 0 	 0 	 0
2.49333e-06 	 -4.626 	 0 	 0 	 0
2.5e-06 	 -4.625 	 0 	 0 	 0
2.50667e-06 	 -4.624 	 0 	 0 	 0
2.51333e-06 	 -4.623 	 0 	 0 	 0
2.52e-06 	 -4.622 	 0 	 0 	 0
2.52667e-06 	 -4.621 	 0 	 0 	 0
2.53333e-06 	 -4.62 	 0 	 0 	 0
2.54e-06 	 -4.619 	 0 	 0 	 0
2.54667e-06 	 -4.618 	 0 	 0 	 0
2.55333e-06 	 -4.617 	 0 	 0 	 0
2.56e-06 	 -4.616 	 0 	 0 	 0
2.56667e-06 	 -4.615 	 0 	 0 	 0
2.57333e-06 	 -4.614 	 0 	 0 	 0
2.58e-06 	 -4.613 	 0 	 0 	 0
2.58667e-06 	 -4.612 	 0 	 0 	 0
2.59333e-06 	 -4.611 	 0 	 0 	 0
2.6e-06 	 -4.61 	 0 	 0 	 0
2.60667e-06 	 -4.609 	 0 	 0 	 0
2.61333e-06 	 -4.608 	 0 	 0 	 0
2.62e-06 	 -4.607 	 0 	 0 	 0
2.62667e-06 	 -4.606 	 0 	 0 	 0
2.63333e-06 	 -4.605 	 0 	 0 	 0
2.64e-06 	 -4.604 	 0 	 0 	 0
2.64667e-06 	 -4.603 	 0 	 0 	 0
2.65333e-06 	 -4.602 	 0 	 0 	 0
2.66e-06 	 -4.601 	 0 	 0 	 0
2.66667e-06 	 -4.6 	 0 	 0 	 0
2.67333e-06 	 -4.599 	 0 	 0 	 0
2.68e-06 	 -4.598 	 0 	 0 	 0
2.68667e-06 	 -4.597 	 0 	 0 	 0
2.69333e-06 	 -4.596 	 0 	 0 	 0
2.7e-06 	 -4.595 	 0 	 0 	 0
2.70667e-06 	 -4.594 	 0 	 0 	 0
2.71333e-06 	 -4.593 	 0 	 0 	 0
2.72e-06 	 -4.592 	 0 	 0 	 0
2.72667e-06 	 -4.591 	 0 	 0 	 0
2.73333e-06 	 -4.59 	 0 	 0 	 0
2.74e-06 	 -4.589 	 0 	 0 	 0
2.74667e-06 	 -4.588 	 0 	 0 	 0
2.75333e-06 	 -4.587 	 0 	 0 	 0
2.76e-06 	 -4.586 	 0 	 0 	 0
2.76667e-06 	 -4.585 	 0 	 0 	 0
2.77333e-06 	 -4.584 	 0 	 0 	 0
2.78e-06 	 -4.583 	 0 	 0 	 0
2.78667e-06 	 -4.582 	 0 	 0 	 0
2.79333e-06 	 -4.581 	 0 	 0 	 0
2.8e-06 	 -4.58 	 0 	 0 	 0
2.80667e-06 	 -4.579 	 0 	 0 	 0
2.81333e-06 	 -4.578 	 0 	 0 	 0
2.82e-06 	 -4.577 	 0 	 0 	 0
2.82667e-06 	 -4.576 	 0 	 0 	 0
2.83333e-06 	 -4.575 	 0 	 0 	 0
2.84e-06 	 -4.574 	 0 	 0 	 0
2.84667e-06 	 -4.573 	 0 	 0 	 0
2.85333e-06 	 -4.572 	 0 	 0 	 0
2.86e-06 	 -4.571 	 0 	 0 	 0
2.86667e-06 	 -4.57 	 0 	 0 	 0
2.87333e-06 	 -4.569 	 0 	 0 	 0
2.88e-06 	 -4.568 	 0 	 0 	 0
2.88667e-06 	 -4.567 	 0 	 0 	 0
2.89333e-06 	 -4.566 	 0 	 0 	 0
2.9e-06 	 -4.565 	 0 	 0 	 0
2.90667e-06 	 -4.564 	 0 	 0 	 0
2.91333e-06 	 -4.563 	 0 	 0 	 0
2.92e-06 	 -4.562 	 0 	 0 	 0
2.92667e-06 	 -4.561 	 0 	 0 	 0
2.93333e-06 	 -4.56 	 0 	 0 	 0
2.94e-06 	 -4.559 	 0 	 0 	 0
2.94667e-06 	 -4.558 	 0 	 0 	 0
2.95333e-06 	 -4.557 	 0 	 0 	 0
2.96e-06 	 -4.556 	 0 	 0 	 0
2.96667e-06 	 -4.555 	 0 	 0 	 0
2.97333e-06 	 -4.554 	 0 	 0 	 0
2.98e-06 	 -4.553 	 0 	 0 	 0
2.98667e-06 	 -4.552 	 0 	 0 	 0
2.99333e-06 	 -4.551 	 0 	 0 	 0
3e-06 	 -4.55 	 0 	 0 	 0
3.00667e-06 	 -4.549 	 0 	 0 	 0
3.01333e-06 	 -4.548 	 0 	 0 	 0
3.02e-06 	 -4.547 	 0 	 0 	 0
3.02667e-06 	 -4.546 	 0 	 0 	 0
3.03333e-06 	 -4.545 	 0 	 0 	 0
3.04e-06 	 -4.544 	 0 	 0 	 0
3.04667e-06 	 -4.543 	 0 	 0 	 0
3.05333e-06 	 -4.542 	 0 	 0 	 0
3.06e-06 	 -4.541 	 0 	 0 	 0
3.06667e-06 	 -4.54 	 0 	 0 	 0
3.07333e-06 	 -4.539 	 0 	 0 	 0
3.08e-06 	 -4.538 	 0 	 0 	 0
3.08667e-06 	 -4.537 	 0 	 0 	 0
3.09333e-06 	 -4.536 	 0 	 0 	 0
3.1e-06 	 -4.535 	 0 	 0 	 0
3.10667e-06 	 -4.534 	 0 	 0 	 0
3.11333e-06 	 -4.533 	 0 	 0 	 0
3.12e-06 	 -4.532 	 0 	 0 	 0
3.12667e-06 	 -4.531 	 0 	 0 	 0
3.13333e-06 	 -4.53 	 0 	 0 	 0
3.14e-06 	 -4.529 	 0 	 0 	 0
3.14667e-06 	 -4.528 	 0 	 0 	 0
3.15333e-06 	 -4.527 	 0 	 0 	 0
3.16e-06 	 -4.526 	 0 	 0 	 0
3.16667e-06 	 -4.525 	 0 	 0 	 0
3.17333e-06 	 -4.524 	 0 	 0 	 0
3.18e-06 	 -4.523 	 0 	 0 	 0
3.18667e-06 	 -4.522 	 0 	 0 	 0
3.19333e-06 	 -4.521 	 0 	 0 	 0
3.2e-06 	 -4.52 	 0 	 0 	 0
3.20667e-06 	 -4.519 	 0 	 0 	 0
3.21333e-06 	 -4.518 	 0 	 0 	 0
3.22e-06 	 -4.517 	 0 	 0 	 0
3.22667e-06 	 -4.516 	 0 	 0 	 0
3.23333e-06 	 -4.515 	 0 	 0 	 0
3.24e-06 	 -4.514 	 0 	 0 	 0
3.24667e-06 	 -4.513 	 0 	 0 	 0
3.25333e-06 	 -4.512 	 0 	 0 	 0
3.26e-06 	 -4.511 	 0 	 0 	 0
3.26667e-06 	 -4.51 	 0 	 0 	 0
3.27333e-06 	 -4.509 	 0 	 0 	 0
3.28e-06 	 -4.508 	 0 	 0 	 0
3.28667e-06 	 -4.507 	 0 	 0 	 0
3.29333e-06 	 -4.506 	 0 	 0 	 0
3.3e-06 	 -4.505 	 0 	 0 	 0
3.30667e-06 	 -4.504 	 0 	 0 	 0
3.31333e-06 	 -4.503 	 0 	 0 	 0
3.32e-06 	 -4.502 	 0 	 0 	 0
3.32667e-06 	 -4.501 	 0 	 0 	 0
3.33333e-06 	 -4.5 	 0 	 0 	 0
3.34e-06 	 -4.499 	 0 	 0 	 0
3.34667e-06 	 -4.498 	 0 	 0 	 0
3.35333e-06 	 -4.497 	 0 	 0 	 0
3.36e-06 	 -4.496 	 0 	 0 	 0
3.36667e-06 	 -4.495 	 0 	 0 	 0
3.37333e-06 	 -4.494 	 0 	 0 	 0
3.38e-06 	 -4.493 	 0 	 0 	 0
3.38667e-06 	 -4.492 	 0 	 0 	 0
3.39333e-06 	 -4.491 	 0 	 0 	 0
3.4e-06 	 -4.49 	 0 	 0 	 0
